time,open,high,low,close,"SP500, S&P DOW JONES INDICES LLC: Open","SP500, S&P DOW JONES INDICES LLC: High","SP500, S&P DOW JONES INDICES LLC: Low","SP500, S&P DOW JONES INDICES LLC: Close",Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,EMA,EMA,EMA2,EMA3,Histogram,MACD,Signal,K,D,MF
1638973800,138.06,138.5,136.01,137.15,4701.21,4701.21,4701.21,4701.21,11498754,10979739.5,11498754,10979739.5,11498754,10979739.5,11498754,10979739.5,11498754,10979739.5,11498754,10979739.5,139.0047671014679,140.34616974822964,141.8126690901272,143.54102356670265,-0.7093129314661044,-2.272157793059904,-1.5628448615937995,41.07395045244776,35.30132333920227,46.50511245607455
1639060200,136.63,138.57,135.71,138.5,4667.45,4667.45,4667.45,4667.45,10783902,11238874.05,10783902,11238874.05,10783902,11238874.05,10783902,11238874.05,10783902,11238874.05,10783902,11238874.05,138.89259663447504,140.08243121276826,141.5115173546611,143.36098701074897,-0.534961121910501,-2.231546263981926,-1.6965851420714249,42.132449831676446,40.95850446184486,52.41652624642469
1639146600,138.34,141.3,137.57,141.03,4712.02,4712.02,4712.02,4712.02,12858541,11655081.95,12858541,11655081.95,12858541,11655081.95,12858541,11655081.95,12858541,11655081.95,12858541,11655081.95,139.36757516014725,140.2177981823728,141.4677430496919,143.2777374746508,-0.22071110709564623,-1.9724740259409828,-1.7517629188453365,54.166264666495444,45.790888316873215,53.36887488282687
1639405800,140.24,143.7499,140.01,143.57,4668.97,4668.97,4668.97,4668.97,18013121,12250510.05,18013121,12250510.05,18013121,12250510.05,18013121,12250510.05,18013121,12250510.05,18013121,12250510.05,140.3014473467812,140.69668415631955,141.65885731790172,143.2881754219847,0.16589210934347953,-1.544397782165987,-1.7102898915094666,76.63912794283192,57.6459474803346,55.61871671167977
1639492200,143.3,145.28,142.1501,144.94,4634.09,4634.09,4634.09,4634.09,15573758,12547598.55,15573758,12547598.55,15573758,12547598.55,15573758,12547598.55,15573758,12547598.55,15573758,12547598.55,141.33223682527426,141.3028721339882,141.9571430162743,143.34716915691382,0.5025337630685995,-1.082122687673717,-1.5846564507423166,93.2086881391474,74.67136024949158,57.037841282179514
1639578600,145.21,146.47,143.4,145.77,4709.85,4709.85,4709.85,4709.85,11163306,11872652.3,11163306,11872652.3,11163306,11872652.3,11163306,11872652.3,11163306,11872652.3,11163306,11872652.3,142.31840641965778,141.94103325770416,142.3037663784312,143.4336988298812,0.754606250878977,-0.6413986371435954,-1.3960048880225724,100,89.94927202732644,58.27155969339392
1639665000,145.77,146.526,142.89,143.34,4668.67,4668.67,4668.67,4668.67,13023160,11971873.4,13023160,11971873.4,13023160,11971873.4,13023160,11971873.4,13023160,11971873.4,13023160,11971873.4,142.54542721528938,142.1408856494607,142.39796943493744,143.43035244309974,0.7306928831974446,-0.48263878402576665,-1.2133316672232113,92.96173653266658,95.39014155727132,56.39258615454488
1639751400,142.75,143.95,138.39,138.75,4620.64,4620.64,4620.64,4620.64,26237273,12876945.85,26237273,12876945.85,26237273,12876945.85,26237273,12876945.85,26237273,12876945.85,26237273,12876945.85,141.70199894522509,141.65647341382345,142.06633584994313,143.2631969987033,0.39553895554598406,-0.7189079727907313,-1.1144469283367153,75.50892877448747,89.49022176905135,52.254180323081634
1640010600,138.12,139.75,137.6,139.2,4568.02,4568.02,4568.02,4568.02,10339293,12924874.1,10339293,12924874.1,10339293,12924874.1,10339293,12924874.1,10339293,12924874.1,10339293,12924874.1,141.1459991796195,141.30554864042008,141.80575986358465,143.1180828201782,0.20361430969216787,-0.8599290412215055,-1.0635433509136734,59.26568329153622,75.91211619956341,55.36731328497365
1640097000,138.9,139.86,138.01,139.62,4649.23,4649.23,4649.23,4649.23,8206812,12849375.3,8206812,12849375.3,8206812,12849375.3,8206812,12849375.3,8206812,12849375.3,8206812,12849375.3,140.80688825081518,141.06475597750293,141.6070544214406,142.99315129088612,0.10914540181965782,-0.927111598639101,-1.0362570004587588,51.23118312576221,62.001931730595295,60.823120325038296
1640183400,139.9,139.99,138.53,139.8,4696.56,4696.56,4696.56,4696.56,5675950,12634550.4,5675950,12634550.4,5675950,12634550.4,5675950,12634550.4,5675950,12634550.4,5675950,12634550.4,140.58313530618958,140.88407655214536,141.4427767467642,142.87911017335446,0.06514707497076233,-0.9548231567453058,-1.0199702317160682,49.78776998691787,53.42821213473877,66.35790379458771
1640269800,139.8,140.16,138.85,139.49,4725.79,4725.79,4725.79,4725.79,5864216,12626272.2,5864216,12626272.2,5864216,12626272.2,5864216,12626272.2,5864216,12626272.2,5864216,12626272.2,140.34021634925855,140.68492275898174,141.26525158796744,142.75807052430608,0.02367005689460111,-0.9903826605978168,-1.0140527174924179,45.20726298793653,48.74207203353887,64.70127043667668
1640615400,139.6,140.87,139.57,140.76,4791.19,4791.19,4791.19,4791.19,5351125,12543166.55,5351125,12543166.55,5351125,12543166.55,5351125,12543166.55,5351125,12543166.55,5351125,12543166.55,140.4335016049789,140.6956480791272,141.21931962542496,142.68671086272371,0.08672560012070041,-0.9056457173415424,-0.9923713174622428,44.86247029367002,46.6191677561748,63.571936487878084
1640701800,140.6,142.97,140.6,142.78,4786.35,4786.35,4786.35,4786.35,5263016,12255658.75,5263016,12255658.75,5263016,12255658.75,5263016,12255658.75,5263016,12255658.75,5263016,12255658.75,140.95494569276136,140.9934126392519,141.36119965947722,142.69004261762643,0.2596602345463447,-0.667796024279312,-0.9274562588256566,56.1444899962051,48.738074425937214,61.958439235952156
1640788200,142.66,143.53,142.32,142.71,4793.06,4793.06,4793.06,4793.06,4348420,11392762.35,4348420,11392762.35,4348420,11392762.35,4348420,11392762.35,4348420,11392762.35,4348420,11392762.35,141.34495776103662,141.23863940507306,141.48381787225202,142.69075538128263,0.3584286997492877,-0.479420384139047,-0.8378490838883347,67.14126354863453,56.04940794616988,67.58262241955826
1640874600,143.26,143.695,142.48,143.17,4778.73,4778.73,4778.73,4778.73,4982997,11030460,4982997,11030460,4982997,11030460,4982997,11030460,4982997,11030460,4982997,11030460,141.75052270302848,141.51454806149118,141.63710715659275,142.70787126052252,0.43854007108177906,-0.2896739950361109,-0.72821406611789,73.99116549863655,65.75897301449206,66.38231325302826
1640961000,143.2,145.045,142.92,144.69,4766.18,4766.18,4766.18,4766.18,5982595,10666161.75,5982595,10666161.75,5982595,10666161.75,5982595,10666161.75,5982595,10666161.75,5982595,10666161.75,142.40373988013326,141.96818405270673,141.91464286962977,142.7786615726467,0.569405169078417,-0.016457604769868794,-0.5858627738482858,81.12251107415811,74.0849800404764,64.79758754873228
1641220200,144,144.7899,143.01,144.65,4796.56,4796.56,4796.56,4796.56,6903262,10275614.9,6903262,10275614.9,6903262,10275614.9,6903262,10275614.9,6903262,10275614.9,6903262,10275614.9,142.90290879565922,142.35130061660578,142.16331169966344,142.84549508790934,0.6243682098890604,0.1945974885130397,-0.4297707213760207,90.18041245633678,81.76469634304381,56.34095015253821
1641306600,144.04,145.1399,141.76,142,4793.54,4793.54,4793.54,4793.54,11310011,10297958.9,11310011,10297958.9,11310011,10297958.9,11310011,10297958.9,11310011,10297958.9,11310011,10297958.9,142.70226239662384,142.30111481423353,142.14846518151222,142.81529883476972,0.460888894290148,0.1463403964866643,-0.3145484978034837,80.53129810370525,83.94474054473338,45.644355670505014
1641393000,142.85,145.95,142.7399,143.92,4700.58,4700.58,4700.58,4700.58,11805971,10259274.15,11805971,10259274.15,11805971,10259274.15,11805971,10259274.15,11805971,10259274.15,11805971,10259274.15,142.97287075292965,142.53238412648588,142.30951380137475,142.85475244781367,0.45966026211428757,0.26002682983937575,-0.19963343227491182,73.95006274769327,81.55392443591177,45.89349017214377
1641479400,143.62,144.64,142.4,143.52,4696.05,4696.05,4696.05,4696.05,7276277,10048150.3,7276277,10048150.3,7276277,10048150.3,7276277,10048150.3,7276277,10048150.3,7276277,10048150.3,143.0944550300564,142.67347210841646,142.41955800124978,142.87851128896318,0.41108698314472214,0.31422529665599086,-0.09686168648873128,65.07934182212547,73.18690089117466,48.15580929287229
1641565800,143.5,145.36,142.96,144.89,4677.03,4677.03,4677.03,4677.03,6574530,9837681.7,6574530,9837681.7,6574530,9837681.7,6574530,9837681.7,6574530,9837681.7,6574530,9837681.7,143.49346502337718,142.99011895007126,142.6441436374998,142.95035017150022,0.44740560289856857,0.46239531713447946,0.014989714235910875,81.04704356857297,73.35881604613057,64.12038141727834
1641825000,145.44,145.59,143.12,144.61,4670.29,4670.29,4670.29,4670.29,7577189,9573614.1,7577189,9573614.1,7577189,9573614.1,7577189,9573614.1,7577189,9573614.1,7577189,9573614.1,143.74158390707115,143.2215305286325,142.82285785227256,143.00962337966092,0.42871006491269437,0.5508772953767789,0.12216723046408448,83.46020930624421,76.52886489898088,73.60156155726358
1641911400,144.21,144.62,143.175,144.2,4713.07,4713.07,4713.07,4713.07,7222905,9034103.3,7222905,9034103.3,7222905,9034103.3,7222905,9034103.3,7222905,9034103.3,7222905,9034103.3,143.84345414994422,143.361311881685,142.94805259297505,143.05213683038733,0.3672393563976939,0.5812164259612018,0.21397706956350795,85.02548249860534,83.1775784578075,65.84069434986534
1641997800,143.68,143.9601,143,143.44,4726.35,4726.35,4726.35,4726.35,6315605,8571195.65,6315605,8571195.65,6315605,8571195.65,6315605,8571195.65,6315605,8571195.65,6315605,8571195.65,143.75379767217885,143.3725530414443,142.99277508452278,143.06598908644492,0.2590072006893626,0.5377360704252112,0.2787288697358486,72.85495893790078,80.44688358091678,59.587299645951795
1642084200,143.43,145.68,143.11,145.47,4659.03,4659.03,4659.03,4659.03,8084198,8417240.25,8084198,8417240.25,8084198,8417240.25,8084198,8417240.25,8084198,8417240.25,8084198,8417240.25,144.1351759672502,143.67218832123797,143.21797734956615,143.15184661907188,0.3046005364965667,0.659479540356557,0.35487900385999027,77.21501909174452,78.36515350941687,60.58843802649446
1642170600,144.22,146.63,144.22,145.06,4662.85,4662.85,4662.85,4662.85,8955786,8213871.55,8955786,8213871.55,8955786,8213871.55,8955786,8213871.55,8955786,8213871.55,8955786,8213871.55,144.3406924189724,143.8704471324897,143.38543395415104,143.21999495410503,0.28780928633616565,0.7146406117801973,0.4268313254440317,79.09653305594638,76.38883702853055,62.056507348314604
1642516200,144.41,144.7,142.13,142.52,4577.11,4577.11,4577.11,4577.11,7044918,7254253.8,7044918,7254253.8,7044918,7254253.8,7044918,7254253.8,7044918,7254253.8,7044918,7254253.8,143.9360941036452,143.67752611356258,143.3067581401373,143.19499513431558,0.09620921184814152,0.5470928402542086,0.45088362840606705,60.18279026687353,72.1647808048548,56.00364701328616
1642602600,142.54,144.99,141.92,143.94,4532.76,4532.76,4532.76,4532.76,7557994,7115188.85,7557994,7115188.85,7557994,7115188.85,7557994,7115188.85,7557994,7115188.85,7557994,7115188.85,143.93696208061291,143.71502238305365,143.364325581943,143.22160245094716,0.05758501385308307,0.5228648957224209,0.46527988186933783,41.49023804426198,60.25652045569395,57.322312071272805
1642689000,142.35,144.46,141.07,141.22,4482.73,4482.73,4482.73,4482.73,7462375,7077967,7462375,7077967,7462375,7077967,7462375,7077967,7462375,7077967,7462375,7077967,143.3331927293656,143.358590614046,143.16938689267545,143.15011664912763,-0.14746850020902869,0.280944256608052,0.4284127568170807,14.349916027257981,38.674314779464474,51.55882195421718
1642775400,141.22,142.2616,140.06,140.19,4397.94,4397.94,4397.94,4397.94,9169392,7252639.1,9169392,7252639.1,9169392,7252639.1,9169392,7252639.1,9169392,7252639.1,9169392,7252639.1,142.63470545617324,142.90593481203942,142.89853353879587,143.04439819737306,-0.3378994788746346,0.006038408223787428,0.34393788709842205,14.349916027257978,23.39669003292596,44.89637346528514
1643034600,139.07,140.5329,137.31,140.2,4410.13,4410.13,4410.13,4410.13,9570458,7437951.2,9570458,7437951.2,9570458,7437951.2,9570458,7437951.2,9570458,7437951.2,9570458,7437951.2,142.09365979924584,142.5193726960338,142.65321230799626,142.94281254746687,-0.44204211743261956,-0.20861475969235244,0.23342735774026716,0.07194025747870396,9.59059077066487,43.98112461094718
1643121000,139.99,140.37,136.81,137.15,4356.45,4356.45,4356.45,4356.45,9826478,7661718.85,9826478,7661718.85,9826478,7661718.85,9826478,7661718.85,9826478,7661718.85,9826478,7661718.85,140.99506873274677,141.75231945374327,142.1529202799966,142.73592638505735,-0.6809161147738327,-0.6177177857270237,0.06319832904680897,0.07194025747870396,4.831265514071776,44.6802190857126
1643207400,137.34,138.79,135.16,135.75,4349.93,4349.93,4349.93,4349.93,8728497,7834992.9,8728497,7834992.9,8728497,7834992.9,8728497,7834992.9,8728497,7834992.9,8728497,7834992.9,139.8294979032475,140.89484524606567,141.57083661817873,142.48642901416244,-0.884863857099148,-1.0428814923271261,-0.15801763522797807,0.07194025747870396,0.0719402574786855,35.36934841430771
1643293800,136.92,139.08,135.37,135.84,4326.51,4326.51,4326.51,4326.51,9261266,8080635.2,9261266,8080635.2,9261266,8080635.2,9261266,8080635.2,9261266,8080635.2,9261266,8080635.2,138.94294281363693,140.17272449662772,141.04985147107158,142.24905654937092,-0.9591241189458855,-1.3569227839103348,-0.39779866496444943,0.4543037403320666,0.19939475176315816,42.76758025778292
1643380200,136,137.57,133.95,137.52,4431.85,4431.85,4431.85,4431.85,8377341,8250352.4,8377341,8250352.4,8377341,8250352.4,8377341,8250352.4,8377341,8250352.4,8377341,8250352.4,138.62673329949538,139.79376385425235,140.72895588279235,142.0801616726077,-0.8445498115094141,-1.453485929351217,-0.6089361178418029,9.16372688960306,3.22999029580461,36.41783130326905
1643639400,137.09,140.04,136.7,139.81,4515.55,4515.55,4515.55,4515.55,6731158,8287780.55,6731158,8287780.55,6731158,8287780.55,6731158,8287780.55,6731158,8287780.55,6731158,8287780.55,138.88968145516307,139.79608330364488,140.64541443890212,141.99908447001457,-0.5767701541165515,-1.3298988104874923,-0.7531286563709407,27.57796935902037,12.398666662985164,35.78626669776537
1643725800,139.21,141.1499,138.99,140.91,4546.54,4546.54,4546.54,4546.54,6774366,8281335.75,6774366,8281335.75,6774366,8281335.75,6774366,8281335.75,6774366,8281335.75,6774366,8281335.75,139.3386411317935,139.95521426026704,140.6694676717292,141.9601885960855,-0.3016302476705215,-1.1301664659590926,-0.8285362182885712,49.708007910817464,28.816568053146966,41.927928761449046
1643812200,141,141.64,140.15,140.85,4589.38,4589.38,4589.38,4589.38,6049927,8018331.55,6049927,8018331.55,6049927,8018331.55,6049927,8018331.55,6049927,8018331.55,6049927,8018331.55,139.67449865806162,140.0830407945146,140.685879701572,141.92053900336816,-0.1096413819332197,-0.9655879457050958,-0.8559465637718761,63.35568146042184,46.88055291008656,47.413798140660376
1643898600,140.26,141.99,139.77,140.99,4477.44,4477.44,4477.44,4477.44,6913734,7773719.7,6913734,7773719.7,6913734,7773719.7,6913734,7773719.7,6913734,7773719.7,6913734,7773719.7,139.96683228960347,140.21260639529822,140.71352700142907,141.8873054675336,0.03317907645379947,-0.8144727182046267,-0.8476517946584262,69.33272232494107,60.79880389872679,46.75960700813119
1643985000,140.89,141,138.35,139.33,4500.53,4500.53,4500.53,4500.53,7345507,7777181.2,7345507,7777181.2,7345507,7777181.2,7345507,7777181.2,7345507,7777181.2,7345507,7777181.2,139.8253140030249,140.08651976739847,140.58775181948099,141.7959731294074,0.022747428537270187,-0.8192175089868385,-0.8419649375241087,67.78281685798021,66.82374021444771,39.185157544140345
1644244200,140.06,140.07,137.61,137.96,4483.87,4483.87,4483.87,4483.87,6670120,7781960.7,6670120,7781960.7,6670120,7781960.7,6670120,7781960.7,6670120,7781960.7,6670120,7781960.7,139.4107997801305,139.7827312291987,140.34886529043726,141.65897408907142,-0.06473754988620772,-0.9228868748818684,-0.8581493249956607,60.231583026822875,65.78237406991472,39.39932818925755
1644330600,138.32,139.24,137.51,137.99,4521.54,4521.54,4521.54,4521.54,6486293,7727415.9,6486293,7727415.9,6486293,7727415.9,6486293,7727415.9,6486293,7727415.9,6486293,7727415.9,139.09506649565705,139.5266267678846,140.1344229913066,141.527939300176,-0.10643967665336407,-0.9911989208123657,-0.8847592441590016,52.80449826320336,60.27296604933548,32.74850185448361
1644417000,138.5,138.79,137.47,137.69,4587.18,4587.18,4587.18,4587.18,7157923,7724166.8,7157923,7724166.8,7157923,7724166.8,7157923,7724166.8,7157923,7724166.8,7157923,7724166.8,138.78282949662216,139.26425151532968,139.91220271936962,141.39087003945542,-0.13807713607513794,-1.057355664252924,-0.9192785281777861,47.118275100940366,53.38478546365553,32.90836028116264
1644503400,136.55,137.015,135.46,136.08,4504.08,4504.08,4504.08,4504.08,9270199,7871896.5,9270199,7871896.5,9270199,7871896.5,9270199,7871896.5,9270199,7871896.5,9270199,7871896.5,138.18220071959502,138.80935844171114,139.56382065397239,141.20119610947486,-0.24503420296643852,-1.2255712818858342,-0.9805370789193957,39.443007394351575,46.45526025283177,32.97140931564719
1644589800,136.82,137.18,134.165,135.33,4418.64,4418.64,4418.64,4418.64,7911135,7863243.35,7911135,7863243.35,7911135,7863243.35,7911135,7863243.35,7911135,7863243.35,7911135,7863243.35,137.5483783374628,138.3123072357524,139.17892786724764,140.99151053413647,-0.33815160105463193,-1.4032265802376855,-1.0650749791830536,26.089857883498592,37.55038012626351,33.551801810270604
1644849000,135.33,135.96,132.71,133.95,4401.67,4401.67,4401.67,4401.67,9787836,7904845.85,9787836,7904845.85,9787836,7904845.85,9787836,7904845.85,9787836,7904845.85,9787836,7904845.85,136.7487387069155,137.68912048778776,138.70357078840695,140.74002801506018,-0.45714760728429704,-1.636509488288425,-1.179361881004128,10.741644220593265,25.42483649948115,33.65054593462216
1644935400,134.74,135.67,133.79,134.37,4471.07,4471.07,4471.07,4471.07,7282849,7916742.4,7282849,7916742.4,7282849,7916742.4,7282849,7916742.4,7282849,7916742.4,7282849,7916742.4,136.22013010537873,137.2149604181038,138.3096098076427,140.5125270145223,-0.4702121297266775,-1.7671270431624748,-1.2969149134357973,7.127443776588621,14.652981960226827,40.861378999138715
1645021800,134.33,134.88,132.7,133.53,4475.01,4475.01,4475.01,4475.01,9496862,8013685.8,9496862,8013685.8,9496862,8013685.8,9496862,8013685.8,9496862,8013685.8,9496862,8013685.8,135.62232341529457,136.68853750123182,137.87509982512972,140.26315104971795,-0.49553453436304973,-1.9163330813896096,-1.4207985470265598,3.5163947171245873,7.128494238102159,32.16909859861177
1645108200,134,139.47,133.78,138.88,4380.26,4380.26,4380.26,4380.26,17943846,8537759.35,17943846,8537759.35,17943846,8537759.35,17943846,8537759.35,17943846,8537759.35,17943846,8537759.35,136.3462515452291,137.0016035724844,137.96645438648156,140.2137527979423,-0.13105173731814035,-1.5846132186742352,-1.4535614813560949,36.84972805045792,15.831188848057044,44.98878882512999
1645194600,138.1,139.5899,137.1607,137.99,4348.87,4348.87,4348.87,4348.87,10367817,8597680.6,10367817,8597680.6,10367817,8597680.6,10367817,8597680.6,10367817,8597680.6,10367817,8597680.6,136.71152897962264,137.1428030621295,137.96859489680142,140.13433305515866,0.0607230890547199,-1.377657620037695,-1.438380709092415,62.42093674919213,34.26235317225821,46.660776808157884
1645540200,137.77,138.24,135.94,136.45,4304.76,4304.76,4304.76,4304.76,8460309,8542173.15,8460309,8542173.15,8460309,8542173.15,8460309,8542173.15,8460309,8542173.15,8460309,8542173.15,136.65341142859538,137.043831196111,137.83054081527402,140.00274973176013,0.09257487034395906,-1.322662121162466,-1.4152369915064251,84.59508527680943,61.28858335881983,40.35642783811347
1645626600,136.86,137.19,134.84,135.05,4225.5,4225.5,4225.5,4225.5,7010313,8401364.9,7010313,8401364.9,7010313,8401364.9,7010313,8401364.9,7010313,8401364.9,7010313,8401364.9,136.2970977777964,136.75899816809513,137.57776437752185,139.8258658127687,0.031243738270250843,-1.3761823186686115,-1.4074260569388624,67.68546411168253,71.5671620458947,35.01818205920867
1645713000,133.91,135.01,132.01,134.53,4288.7,4288.7,4288.7,4288.7,10572482,8493564.15,10572482,8493564.15,10572482,8493564.15,10572482,8493564.15,10572482,8493564.15,10572482,8493564.15,135.90440938273053,136.44056985836727,137.3006948886562,139.63672774802697,-0.029189225998093482,-1.4439125894364793,-1.4147233634383858,52.9540715102003,68.4115402995641,28.43909026969922
1645799400,134.81,136.78,134.09,136.38,4384.65,4384.65,4384.65,4384.65,8332590,8447130.35,8332590,8447130.35,8332590,8447130.35,8332590,8447130.35,8332590,8447130.35,8332590,8447130.35,136.0100961865682,136.43191702145765,137.21699535332382,139.5204160427403,0.06542315115953157,-1.3329444244889714,-1.398367575648503,55.51149262246313,58.71700941478199,34.817629198706086
1646058600,135,136.07,133.77,135.16,4373.94,4373.94,4373.94,4373.94,8762227,8466374.65,8762227,8466374.65,8762227,8466374.65,8762227,8466374.65,8762227,8466374.65,8762227,8466374.65,135.82118592288637,136.25021458982084,137.02999577574894,139.36468689835672,0.056185866929964856,-1.3281352419860468,-1.3843211089160117,58.54011899135346,55.66856104133897,34.30335221785802
1646145000,135.87,137.89,135.02,135.99,4306.26,4306.26,4306.26,4306.26,8008347,8530234.1,8008347,8530234.1,8008347,8530234.1,8008347,8530234.1,8008347,8530234.1,8008347,8530234.1,135.85870016224496,136.2130410769893,136.93545070522632,139.24416236627255,0.11304001241861639,-1.2430210933927412,-1.3560611058113576,68.20946079120026,60.753690801672285,40.08786466704492
1646231400,135.66,136.83,135.18,136.16,4386.54,4386.54,4386.54,4386.54,7954751,8589253.35,7954751,8589253.35,7954751,8589253.35,7954751,8589253.35,7954751,8589253.35,7954751,8589253.35,135.92565568174606,136.20546378027655,136.86495518656938,139.13401371033424,0.16596129822373284,-1.1486094830316915,-1.3145707812554244,68.45586395994572,65.0684812474998,39.87487267818785
1646317800,137.29,140.47,136.55,139.29,4363.49,4363.49,4363.49,4363.49,9961736,8784843.8,9961736,8784843.8,9961736,8784843.8,9961736,8784843.8,9961736,8784843.8,9961736,8784843.8,136.67328775246915,136.6461118116656,137.08541380597217,139.13958464925088,0.40216534805229975,-0.8118640961900496,-1.2140294442423494,82.33685875618228,73.00072783577609,47.318432407959364
1646404200,137.81,142.94,137.59,142.82,4328.87,4328.87,4328.87,4328.87,11860222,9032168.2,11860222,9032168.2,11860222,9032168.2,11860222,9032168.2,11860222,9032168.2,11860222,9032168.2,138.039223807476,137.52809583857052,137.60673982361106,139.27102805463477,0.765475726342032,-0.25718478631480934,-1.0226605126568413,91.64463947529227,80.81245406380675,54.81513168204244
1646663400,141.3,143.63,140.45,141.67,4201.09,4201.09,4201.09,4201.09,15290027,9429394.2,15290027,9429394.2,15290027,9429394.2,15290027,9429394.2,15290027,9429394.2,15290027,9429394.2,138.84606296137022,138.11979643306046,137.9761271123737,139.3567056241121,0.8889972177937577,0.0885860095853559,-0.8004112082084018,96.23152269362713,90.07100697503388,63.586682675819404
1646749800,141.5,142.46,138.58,138.74,4170.7,4170.7,4170.7,4170.7,9435176,9567647,9435176,9567647,9435176,9567647,9435176,9567647,9435176,9567647,9435176,9567647,138.82249341439908,138.20839694262324,138.0455701021579,139.33468042325094,0.7401268336861901,0.1247473338993359,-0.6153794997868542,83.99562209973153,90.6239280895503,57.521441436380094
1646836200,140,140.24,138.14,139.46,4277.88,4277.88,4277.88,4277.88,7374312,9612047.95,7374312,9612047.95,7374312,9612047.95,7374312,9612047.95,7374312,9612047.95,7374312,9612047.95,138.96416154453263,138.38719737939135,138.17415463832538,139.33915612242055,0.6595781047853959,0.2090931311948907,-0.4504849735905052,69.72145741512297,83.31620073616055,58.23785653770433
1646922600,139.49,143,139.01,142.63,4259.52,4259.52,4259.52,4259.52,9170929,9712698.25,9170929,9712698.25,9170929,9712698.25,9170929,9712698.25,9170929,9712698.25,9170929,9712698.25,139.77879231241425,138.9933120394783,138.5792314893867,139.45668626090554,0.7809245276607951,0.5256706859854887,-0.2552538416753064,68.80467006353834,74.17391652613095,55.57724927504897
1647009000,142.3,144.05,141.88,142.07,4204.31,4204.31,4204.31,4204.31,6387420,9568559.3,6387420,9568559.3,6387420,9568559.3,6387420,9568559.3,6387420,9568559.3,6387420,9568559.3,140.2879495763222,139.4328388909814,138.89657408126064,139.55001889444463,0.7826339693046473,0.7230386199555028,-0.059595349349144566,74.1061541776602,70.87742721877385,54.27403092260715
1647264600,142.02,144.85,141.99,144.05,4173.11,4173.11,4173.11,4173.11,7548765,9550440.8,7548765,9550440.8,7548765,9550440.8,7548765,9550440.8,7548765,9550440.8,7548765,9550440.8,141.12396078158395,140.0924333351269,139.36506734660057,139.71073250535733,0.869580742080603,1.0273805782516092,0.1577998361710062,86.95663120722575,76.62248514947477,60.61829098330981
1647351000,144.53,146.15,143.85,145.78,4262.45,4262.45,4262.45,4262.45,7624161,9442257.05,7624161,9442257.05,7624161,9442257.05,7624161,9442257.05,7624161,9442257.05,7624161,9442257.05,142.1586361634542,140.90494285868022,139.94824304236414,139.9274920587374,0.9874583628232718,1.392122789700096,0.4046644268768242,91.64189586518324,84.23489375002306,66.28342762193367
1647437400,145.39,146.94,143.7,145.35,4357.86,4357.86,4357.86,4357.86,8205319,9488380.55,8205319,9488380.55,8205319,9488380.55,8205319,9488380.55,8205319,9488380.55,8205319,9488380.55,142.86782812713105,141.5399510217259,140.43931185669467,140.12115305663966,0.9784467289811998,1.627722838103324,0.6492761091221242,96.56186625626833,91.72013110955912,73.87377196638882
1647523800,144.45,145.3,142.65,145.01,4411.67,4411.67,4411.67,4411.67,6341006,9330587.75,6341006,9330587.75,6341006,9330587.75,6341006,9330587.75,6341006,9330587.75,6341006,9330587.75,143.34386632110193,142.0356723043365,140.85482896063152,140.29575473318823,0.8938892850846308,1.7666377154779127,0.8727484303932819,94.31909834181403,94.17428682108853,68.30244071069035
1647610200,145.18,145.57,144.108,145.44,4463.12,4463.12,4463.12,4463.12,10411143,8953952.6,10411143,8953952.6,10411143,8953952.6,10411143,8953952.6,10411143,8953952.6,10411143,8953952.6,143.8096738053015,142.52200483228842,141.27166269148321,140.47947777843152,0.8135160785887063,1.8896435286291648,1.0761274500404585,91.63578280277119,94.17224913361785,75.54436442178775
1647869400,145.43,147.29,143.62,144.23,4461.18,4461.18,4461.18,4461.18,7116876,8791405.55,7116876,8791405.55,7116876,8791405.55,7116876,8791405.55,7116876,8791405.55,7116876,8791405.55,143.9030796263456,142.7660041419615,141.54060244680292,140.6134250006304,0.6334636309668791,1.8679569887490572,1.2344933577821782,83.60410620754563,89.85299578404363,75.46251899485914
1647955800,144.61,144.97,142.98,143.8,4511.61,4511.61,4511.61,4511.61,6745041,8705642.15,6745041,8705642.15,6745041,8705642.15,6745041,8705642.15,6745041,8705642.15,6745041,8705642.15,143.88017304271324,142.913717835967,141.7460022243663,140.72723125060787,0.44870679896833354,1.7953768564925952,1.3466700575242616,69.79067564768643,81.67685488600108,75.94103932660649
1648042200,143.14,143.73,141.52,141.95,4456.24,4456.24,4456.24,4456.24,6541845,8682218.75,6541845,8682218.75,6541845,8682218.75,6541845,8682218.75,6541845,8682218.75,6541845,8682218.75,143.45124569988806,142.7760438594003,141.76454747669663,140.77090156308617,0.17904283223105244,1.570473597813077,1.3914307655820246,40.60636253085685,64.66704812869631,69.87471188885618
1648128600,142.39,143.91,141.875,142.83,4520.16,4520.16,4520.16,4520.16,4480295,8377609.4,4480295,8377609.4,4480295,8377609.4,4480295,8377609.4,4480295,8377609.4,4480295,8377609.4,143.31319109991293,142.78375187948598,141.86140679699693,140.84444079297594,0.0441110964899889,1.4465696361945106,1.4024585397045217,24.630064346309002,45.00903417495076,67.9420439187734
