time,open,high,low,close,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,EMA,EMA,EMA2,EMA3,Histogram,MACD,Signal,K,D,MF
1322577000,57.34,58.3,57.34,58.17,10817945,10364089.85,10817945,10364089.85,10817945,10364089.85,10817945,10364089.85,10817945,10364089.85,10817945,10364089.85,57.32548247636441,57.30689159971226,57.131568184395384,55.81441366656463,-0.15596139140285514,0.36848300752820506,0.5244443989310602,26.113464993266206,12.752328457546676,35.3729618103864
1322663400,58.75999,59,58.3109,58.89999,14845129,10416839.05,14845129,10416839.05,14845129,10416839.05,14845129,10416839.05,14845129,10416839.05,14845129,10416839.05,57.675373037172314,57.53447708546765,57.2923338039958,55.92461282133018,-0.045386775804599155,0.4677109291753112,0.5130977049799104,48.7328248662317,27.651783792191452,45.90234624565553
1322749800,58.64,59.14999,58.46001,58.61,8787230,10410178.3,8787230,10410178.3,8787230,10410178.3,8787230,10410178.3,8787230,10410178.3,8787230,10410178.3,57.88306791780069,57.68812321611513,57.41212163999619,56.020519506282675,0.00311420268681295,0.5169904583384266,0.5138762556516137,63.550337911018,46.13220925683864,52.48662548509005
1322836200,58.88,58.97,58.03999,58.09,11199004,10491349,11199004,10491349,11199004,10491349,11199004,10491349,11199004,10491349,11199004,10491349,57.92905282495609,57.74553418524154,57.473746945451076,56.09442952391544,-0.004519672183303847,0.5082266654224838,0.5127463376057877,60.615383594126975,57.632848790458894,45.44056094203219
1323095400,58.25999,58.50999,58,58.34,10515168,10666773.6,10515168,10666773.6,10515168,10666773.6,10515168,10666773.6,10515168,10666773.6,10515168,10666773.6,58.02037441941029,57.83045787306418,57.552497223137344,56.17462846948989,0.0022122970942142217,0.5155117089735555,0.5132994118793412,56.51503993745748,60.226920480867484,45.480161254712996
1323181800,58.57001,59.00999,58.39999,58.78,11401656,10810830.8,11401656,10810830.8,11401656,10810830.8,11401656,10810830.8,11401656,10810830.8,11401656,10810830.8,58.18918010398578,57.96610674834072,57.664088384670315,56.267677452722396,0.029715912070011563,0.5504443019668557,0.5207283898968441,63.14576768002041,60.09206373720162,55.3476385623307
1323268200,58.35001,59.2,58.25999,58.50999,15754543,10593202.75,15754543,10593202.75,15754543,10593202.75,15754543,10593202.75,15754543,10593202.75,15754543,10593202.75,58.26047119198894,58.04380435572062,57.74098853151847,56.347760043696596,0.023418099149553173,0.5500010138337856,0.5265829146842325,69.52692419649271,63.06257727132353,53.63629041262327
1323354600,58.39,58.55,57.87,57.98,10350355,10413337.3,10350355,10413337.3,10350355,10413337.3,10350355,10413337.3,10350355,10413337.3,10350355,10413337.3,58.19814426043584,58.03468944776053,57.76271684683497,56.40605432785029,-0.020380342998151058,0.5011074859365436,0.5214878289346947,59.34739139034037,64.0066944222845,53.49449028001077
1323441000,58.16,58.49001,57.47,58.32001,10058855,10445784.15,10058855,10445784.15,10058855,10445784.15,10058855,10445784.15,10058855,10445784.15,10058855,10445784.15,58.225225535894545,58.07544952665188,57.81337986075906,56.47440988756993,-0.029819647881111466,0.4842132690833054,0.5140329169644169,48.49852431770365,59.124279968178904,46.85236451886253
1323700200,57.87,58.44,57.755,58.09,10037086,10527714.45,10037086,10527714.45,10037086,10527714.45,10037086,10527714.45,10037086,10527714.45,10037086,10527714.45,58.19517541680687,58.077528165701615,57.83852714614461,56.53210953444243,-0.05353786693388485,0.44711058329706077,0.5006484502309456,38.61993894214182,48.82195155006195,53.75751663142826
1323786600,58.13,58.35001,57.42,57.60001,10975930,10548787.1,10975930,10548787.1,10975930,10548787.1,10975930,10548787.1,10975930,10548787.1,10975930,10548787.1,58.062916435294234,58.0093112848871,57.816843769222366,56.57024883678377,-0.10143177713550083,0.37385872881156956,0.4752905059470704,29.73742193163952,38.95196173049499,47.44489377274393
1323873000,57.72,58.12,57.52,57.64999,8984219,10197633.6,8984219,10197633.6,8984219,10197633.6,8984219,10197633.6,8984219,10197633.6,8984219,10197633.6,57.97115500522885,57.957979672760366,57.80167524474761,56.60881102118435,-0.12727705680527934,0.31619418494047125,0.4434712417457506,14.443791949638955,27.600384274473427,47.163246759437875
1323959400,57.83,58.39999,57.83,57.95,8559383,10036535,8559383,10036535,8559383,10036535,8559383,10036535,8559383,10036535,8559383,10036535,57.966453892955776,57.956839719508885,57.815159313406916,56.656710627570625,-0.12170140910078214,0.2913444803697729,0.41304588947055504,10.267384670072182,18.149532850450218,48.68550912502936
1324045800,58.3,58.49001,58.09,58.27,14934969,10272094.95,14934969,10272094.95,14934969,10272094.95,14934969,10272094.95,14934969,10272094.95,14934969,10272094.95,58.033908583410046,58.001576902436184,57.85650846673356,56.71432810515739,-0.0951709202798744,0.2940822391207121,0.38925315940058647,22.381322217960697,15.697499612557275,50.57332408328359
1324305000,58.3,58.57001,57.61,57.78,7235398,10184751.75,7235398,10184751.75,7235398,10184751.75,7235398,10184751.75,7235398,10184751.75,7235398,10184751.75,57.97748445376337,57.969923059231014,57.84955315157596,56.752387815687484,-0.10837250898737621,0.2537875231663662,0.36216003215374243,23.66417653992338,18.770961142652084,44.746318978895694
1324391400,58.37,59.27,58.24001,59.19,11067313,10241508.4,11067313,10241508.4,11067313,10241508.4,11067313,10241508.4,11067313,10241508.4,11067313,10241508.4,58.24693235292706,58.144219765055155,57.97141195597815,56.83944539369865,-0.024284780933740757,0.3318040559865665,0.35608883692030724,49.601896852614296,31.882465203499454,43.35453198021407
1324477800,59.19,59.66,59.16,59.39,8574406,10295367.2,8574406,10295367.2,8574406,10295367.2,8574406,10295367.2,8574406,10295367.2,8574406,10295367.2,58.50094738560993,58.32218837004728,58.10037450543468,56.93053662963798,0.03920996511422442,0.40510129331308775,0.36589132819886333,68.99313675351944,47.41973671535237,43.31032555518122
1324564200,59.41,59.53999,59.05,59.19,7901633,10277354.1,7901633,10277354.1,7901633,10277354.1,7901633,10277354.1,7901633,10277354.1,7901633,10277354.1,58.65407018880772,58.44616146004052,58.19943136857698,57.01123175000805,0.06085249651654279,0.44195694884454184,0.38110445232799905,94.63099630352208,71.0753433032186,44.24996549966583
1324650600,59.32001,60,59.14,59.99001,6190570,10373942.75,6190570,10373942.75,6190570,10373942.75,6190570,10373942.75,6190570,10373942.75,6190570,10373942.75,58.950945702406,58.666711251463305,58.36221124416089,57.11761668750776,0.11880794017795654,0.5296143775504447,0.4108064373724882,94.63099630352211,86.08504312018788,49.998593408094905
1324996200,59.95,59.98,59.66,59.83,4866340,10152856.6,4866340,10152856.6,4866340,10152856.6,4866340,10152856.6,4866340,10152856.6,4866340,10152856.6,59.146291101871334,58.83289535839712,58.49564658560081,57.21448752009677,0.13494847267552168,0.5794920282168903,0.4445435555413686,91.00310761140395,93.42170007281605,47.61013779371395
1325082600,59.77,59.94,59.632,59.73,5242281,9874073.4,5242281,9874073.4,5242281,9874073.4,5242281,9874073.4,5242281,9874073.4,5242281,9874073.4,59.27600419034437,58.961053164340385,58.60786053236437,57.30432725152188,0.1275562386997452,0.6039888539160501,0.47643261521630487,90.40366230823106,92.01258874105235,51.58663942495582
1325169000,59.72,59.99001,59.34,59.99001,6332203,9448427.1,6332203,9448427.1,6332203,9448427.1,6332203,9448427.1,6332203,9448427.1,6332203,9448427.1,59.43467214804562,59.108046998006046,58.733510483967606,57.40024449253896,0.12848590640504554,0.6370399982226118,0.5085540918175663,88.17911030224701,89.86196007396067,58.549393748696154
1325255400,59.89,59.94,59.69,59.75999,4665254,9242328.3,4665254,9242328.3,4665254,9242328.3,4665254,9242328.3,4665254,9242328.3,4665254,9242328.3,59.506965004035486,59.20118171257661,58.82682680360691,57.48452111780543,0.1030174309734142,0.637325880534334,0.5343084495609198,83.80275903192923,87.46184388080242,65.2968175110502
1325601000,59.97,61.06,59.87,60.33,12668773,9315816.75,12668773,9315816.75,12668773,9315816.75,12668773,9315816.75,12668773,9315816.75,12668773,9315816.75,59.689861669805374,59.362441467922814,58.96347891236992,57.58614536359809,0.11315945842793373,0.675757772595837,0.5625983141679033,89.77120803158003,87.25102578858542,66.2051226193065
1325687400,60.21001,60.35001,59.47,59.71001,9593914,9269754.05,9593914,9269754.05,9593914,9269754.05,9593914,9269754.05,9593914,9269754.05,9593914,9269754.05,59.69433907651529,59.412094115362414,59.031345374881745,57.66199767204102,0.0688888641247476,0.6487093943238378,0.5798205301990902,76.88455023507431,83.48617243286118,66.78187906306414
1325773800,59.35001,59.62,58.37,59.42,12768203,9338081.4,12768203,9338081.4,12768203,9338081.4,12768203,9338081.4,12768203,9338081.4,12768203,9338081.4,59.63337483728967,59.413223527453496,59.06667761352886,57.72478346946812,0.013735771408979858,0.596990244460315,0.5832544730513352,62.51763437810621,76.39113088158685,64.57430082416718
1325860200,59.42,59.44501,58.87,59,8069504,8953829.45,8069504,8953829.45,8069504,8953829.45,8069504,8953829.45,8069504,8953829.45,8069504,8953829.45,59.492624873447525,59.35419159496014,59.060616012298965,57.770326916987116,-0.05367400894758845,0.5161619618668496,0.569835970814438,30.89192006266077,56.76470155861375,57.778531113445446
1326119400,59.03,59.55,58.92,59.17999,6679715,8770297.45,6679715,8770297.45,6679715,8770297.45,6679715,8770297.45,6679715,8770297.45,6679715,8770297.45,59.42315045712585,59.32930565282298,59.071468192999056,57.820672027094716,-0.0868200175527647,0.4613109488734821,0.5481309664262468,17.990097380423897,37.13321727373029,54.762247302937716
1326205800,59.42999,59.71001,58.98,59.03999,6907461,8612727.75,6907461,8612727.75,6907461,8612727.75,6907461,8612727.75,6907461,8612727.75,6907461,8612727.75,59.33800368887566,59.28797484527684,59.06860653909005,57.86421909755562,-0.11697572314459759,0.40191131249549983,0.5188870356400974,7.4351208560121025,18.772379433032253,61.01292978512397
1326292200,59.06,59.53,59.03999,59.39999,6370660,8429406.45,6370660,8429406.45,6370660,8429406.45,6370660,8429406.45,6370660,8429406.45,6370660,8429406.45,59.35177842468107,59.3039770102373,59.09873230826368,57.919068058357205,-0.11150090957875636,0.379510898666652,0.49101180824540835,14.13121891982823,13.185479052088077,59.33459694108958
1326378600,59.78999,60,59.39999,59.5,7236379,8242428.9,7236379,8242428.9,7236379,8242428.9,7236379,8242428.9,7236379,8242428.9,7236379,8242428.9,59.384716552529724,59.331980294489114,59.13521118933062,57.975529913415876,-0.10031839694528177,0.36561381206380617,0.46593220900908794,19.40203367952193,13.656124485120756,58.831139940382066
1326465000,59.17999,59.61,59.00999,59.53999,7729223,8179679.1,7729223,8179679.1,7729223,8179679.1,7729223,8179679.1,7729223,8179679.1,7729223,8179679.1,59.419221763078674,59.36169596670496,59.17200926302784,58.031403487936736,-0.08974630516656684,0.3537493275508794,0.44349563271744624,30.501520854855727,21.344924484735298,58.91773166679416
1326810600,59.87,60.11,59.52,59.85001,8499938,8176706.85,8499938,8176706.85,8499938,8176706.85,8499938,8176706.85,8499938,8176706.85,8499938,8176706.85,59.51495248239453,59.43145511431853,59.23364569366167,58.09635372051042,-0.06267378613042873,0.3651534000544103,0.42782718618483906,40.6859683921926,30.196507642190085,59.807121729474886
1326897000,59.78999,60.03,59.64999,60.00999,5911328,7725524.8,5911328,7725524.8,5911328,7725524.8,5911328,7725524.8,5911328,7725524.8,5911328,7725524.8,59.62496081964019,59.51410295513017,59.304222448783335,58.16469787334933,-0.03611066118182593,0.3826888597075566,0.41879952088938255,52.23025611811738,41.13924845505524,60.19767188031438
1326983400,59.92999,60.73,59.75,60.61,9234852,7825497.5,9234852,7825497.5,9234852,7825497.5,9234852,7825497.5,9234852,7825497.5,9234852,7825497.5,59.8438584152757,59.67065967582586,59.42292949889394,58.252030092158286,0.016904692628972817,0.4399303866755986,0.42302569404662577,74.05690128659943,55.657708598969805,66.30397242081133
1327069800,60.75,61.25,60.67,61.00999,10382039,7791233.8,10382039,7791233.8,10382039,7791233.8,10382039,7791233.8,10382039,7791233.8,10382039,7791233.8,60.10299876743665,59.86199257927931,59.56720772626722,58.35052866029549,0.0709173002445167,0.5116723193522716,0.44075501910775494,88.80207000089185,71.69640913520288,67.53343370954755
1327329000,60.81,60.98,60.50999,60.91,7134027,7719214.85,7134027,7719214.85,7134027,7719214.85,7134027,7719214.85,7134027,7719214.85,7134027,7719214.85,60.282332374672954,60.01170792509655,59.68927975115202,58.44193835099922,0.09065434665412775,0.5540729524254147,0.4634186057712869,97.06279856306332,86.64058995018486,62.15607599456422
1327415400,60.75,62,60.75,61.39,7371375,7692701.95,7371375,7692701.95,7371375,7692701.95,7371375,7692701.95,7371375,7692701.95,7371375,7692701.95,60.52848073585674,60.208606792939904,59.84389068286547,58.547226267034965,0.12468047398521759,0.6192691982528089,0.4945887242675913,97.06279856306332,94.30922237567283,60.418961344575415
1327501800,61.17999,61.61,61.03999,61.47,5915715,7678959.2,5915715,7678959.2,5915715,7678959.2,5915715,7678959.2,5915715,7678959.2,5915715,7678959.2,60.73770723899968,60.38880582251992,59.99171880260497,58.651611043212284,0.14006777704463125,0.6696734455733804,0.5296056685287491,97.06279856306332,97.06279856306332,62.348898476547475
1327588200,61.8,61.84,60.77,60.97,7436168,7807450.6,7436168,7807450.6,7436168,7807450.6,7436168,7807450.6,7436168,7807450.6,7436168,7807450.6,60.78932785255531,60.47183356215993,60.08065345691361,58.734410648811846,0.10563251048097566,0.6616463066299687,0.556013796148993,86.88503596468554,93.67021103027075,65.31456138783403
1327674600,60.86,61.12,60.535,60.71001,6287254,7859699.25,6287254,7859699.25,6287254,7859699.25,6287254,7859699.25,6287254,7859699.25,6287254,7859699.25,60.771701663098575,60.505858767565655,60.13786768810328,58.804967768497136,0.056850695710235044,0.6270771657867868,0.5702264700765518,67.40999000390183,83.78594151055023,66.31071775640082
1327933800,60.47,61.32001,60.35001,61.3,7637547,7924966.45,7637547,7924966.45,7637547,7924966.45,7637547,7924966.45,7637547,7924966.45,7637547,7924966.45,60.889101293521115,60.61930751505628,60.24351608009389,58.89407606247938,0.05574812945702945,0.6399116318978386,0.5841635024408092,56.52564645885639,70.27355747581458,66.68746262713168
1328020200,61.53,61.57001,60.58,61.36,9764527,8179930.1,9764527,8179930.1,9764527,8179930.1,9764527,8179930.1,9764527,8179930.1,9764527,8179930.1,60.99374545051642,60.7251207271911,60.34501461826717,58.98214477453369,0.05063800590852452,0.6474610098264648,0.5968230039179403,57.49194207293863,60.47585951189894,67.65564034022404
1328106600,61.78999,62.63,61.78999,62.17999,12131012,8153042.05,12131012,8153042.05,12131012,8153042.05,12131012,8153042.05,12131012,8153042.05,12131012,8153042.05,61.25735535040166,60.932959194735226,60.511830562061064,59.09635353258606,0.09166927627340438,0.7114095992596958,0.6197403229862914,76.80542220086896,63.60767024422131,69.43453608745436
1328193000,62.39999,62.47,61.82001,61.94,6211352,7983913.95,6211352,7983913.95,6211352,7983913.95,6211352,7983913.95,6211352,7983913.95,6211352,7983913.95,61.40905416142351,61.07682216691591,60.64166414732824,59.197912334993696,0.09161577132550514,0.7342600371431729,0.6426442658176678,79.64972049919965,71.31569492433574,63.559308611211684
1328279400,62.32001,62.42999,61.7,62.03,7727176,7731862.6,7727176,7731862.6,7727176,7731862.6,7727176,7731862.6,7727176,7731862.6,7727176,7731862.6,61.54704212555162,61.21299042878507,60.76787649757113,59.299058323029634,0.08666430998207875,0.7509746532952661,0.6643103433131874,83.57210639691328,80.0090830323273,63.36847011900548
1328538600,61.85001,61.98,61.7,61.88,5480555,7602415.15,5480555,7602415.15,5480555,7602415.15,5480555,7602415.15,5480555,7602415.15,5480555,7602415.15,61.621032764317924,61.3082775103872,60.868978634155575,59.391234811492865,0.06338870343556291,0.743546222607641,0.6801575191720781,68.35335001645556,77.19172563752282,57.33954600504668
1328625000,61.62,61.89999,61.62,61.69,6093711,7573114.95,6093711,7573114.95,6093711,7573114.95,6093711,7573114.95,6093711,7573114.95,6093711,7573114.95,61.63635881669172,61.3628092946176,60.94361694014143,59.473333568225264,0.02715084119966993,0.7140960706716655,0.6869452294719955,52.45715574858871,68.12753738731918,51.84494346242138
1328711400,61.91,62.02,61.23,61.62,7268648,7591174.3,7268648,7591174.3,7268648,7591174.3,7268648,7591174.3,7268648,7591174.3,7268648,7591174.3,61.63272352409356,61.39955082395794,61.005106309219485,59.55000022650293,-0.007715625764087131,0.6773006972668867,0.6850163230309738,33.55493184184157,51.45514586896195,44.21920553367041
1328797800,61.58,62.16,61.58,61.96001,6453043,7595293.45,6453043,7595293.45,6453043,7595293.45,6453043,7595293.45,6453043,7595293.45,6453043,7595293.45,61.705453852072765,61.47961642053537,61.09191573565408,59.636072004127826,-0.01371130511356733,0.6678771916390147,0.681588496752582,31.191129535072577,39.067739041834294,42.16111198686857
1328884200,61.67999,61.91,61.38499,61.89999,5501098,7508529.4,5501098,7508529.4,5501098,7508529.4,5501098,7508529.4,5501098,7508529.4,5501098,7508529.4,61.748684107167705,61.53966978903032,61.1653770324128,59.71692621826612,-0.02679475990674418,0.6480950468691518,0.6748898067758959,34.41723208737509,33.05443115476309,42.797531800085906
1329143400,62.00999,62.08,61.73,61.78999,4174906,7330813.55,4174906,7330813.55,4174906,7330813.55,4174906,7330813.55,4174906,7330813.55,4174906,7330813.55,61.75786319446377,61.575429819168846,61.22216002946618,59.7909642104709,-0.04676337487511106,0.6164355881820072,0.6631989630571182,35.23904514685078,33.61580225643282,40.95970536365874
1329229800,61.91,62.24001,61.78999,62.22,5173273,7164480.3,5173273,7164480.3,5173273,7164480.3,5173273,7164480.3,5173273,7164480.3,5173273,7164480.3,61.860560262360714,61.6675112735733,61.312872754060166,59.877715488668365,-0.03543192723158073,0.6189090540176423,0.654340981249223,39.33469730872202,36.3303248476493,46.597106848871256
1329316200,62.32001,62.44,61.59,61.75999,5833641,7160595.95,5833641,7160595.95,5833641,7160595.95,5833641,7160595.95,5833641,7160595.95,5833641,7160595.95,61.838211315169445,61.680722520205684,61.35351977641833,59.94493957835878,-0.06179446055739635,0.5770979055524776,0.638892366109874,26.71150093766778,33.761747797746864,47.33667782121585
1329402600,61.77,62.18851,61.7,62.03999,7259359,7061821.3,7259359,7061821.3,7259359,7061821.3,7259359,7061821.3,7259359,7061821.3,7259359,7061821.3,61.88305102290957,61.73204644589059,61.4159261603803,60.01976280770311,-0.06303433186501672,0.560099451278603,0.6231337831436198,27.591884403228217,31.212694216539344,54.32941037562005
1329489000,62.32001,62.57001,61.91,62.48,8192922,6952365.45,8192922,6952365.45,8192922,6952365.45,8192922,6952365.45,8192922,6952365.45,8192922,6952365.45,62.015706351151884,61.838896953620505,61.512660145800275,60.10762842171371,-0.03810767684341654,0.5754991870893491,0.6136068639327656,26.987559182264192,27.09698150772007,54.6690315035066
1329834600,60.33,60.5,59.67,60.07001,23896160,7790472.1,23896160,7790472.1,23896160,7790472.1,23896160,7790472.1,23896160,7790472.1,23896160,7790472.1,61.583329384229245,61.586198817389004,61.381510132545706,60.10628490665251,-0.17988053327052822,0.3887561973446054,0.5686367306151336,26.987559182264196,27.189000922585546,39.2778437754116
1329921000,59.58,59.905,58.37,58.60001,28630832,8853444.95,28630832,8853444.95,28630832,8853444.95,28630832,8853444.95,28630832,8853444.95,28630832,8853444.95,60.92036952106719,61.15960041490486,61.12864648413246,60.052489374272064,-0.35830749663165395,0.1207523598255662,0.47905985645722016,19.080535754160454,24.351884706229626,24.889045684330384
1330007400,58.59,58.89999,58.21001,58.53999,14880316,9301675,14880316,9301675,14880316,9301675,14880316,9301675,14880316,9301675,14880316,9301675,60.39139629416337,60.785370355632736,60.89331407648405,59.99847153947663,-0.45955682296238437,-0.09538617224576029,0.3641706507166241,0,15.356031645474895,23.428798252514184
1330093800,58.75,58.95,58.5,58.78999,9925844,9426158.8,9925844,9426158.8,9925844,9426158.8,9925844,9426158.8,9925844,9426158.8,9925844,9426158.8,60.03552822879374,60.500316019113775,60.702102796803686,59.955311484495326,-0.4862928694938552,-0.2436954361506949,0.2425974333431603,2.5066735138684986,7.195736422676329,30.09632740954612
1330353000,58.7,58.78,58.28999,58.46001,12263758,9724984,12263758,9724984,12263758,9724984,12263758,9724984,12263758,9724984,12263758,9724984,59.68541306683957,60.20884373066895,60.49827617891244,59.901907860049064,-0.5008284969153208,-0.3834381878009907,0.1173903091143301,3.276468775957476,1.9277140966086688,28.795719946831497
1330439400,58.44,59.1042,58.35001,58.92999,10761898,9881201.55,10761898,9881201.55,10761898,9881201.55,10761898,9881201.55,10761898,9881201.55,10761898,9881201.55,59.517541274208554,60.02615034057339,60.355704708102216,59.86719650790445,-0.4547620885923799,-0.4510623016261448,0.0036997869662351024,8.804797365797043,4.862646551874339,34.994008795758276
1330525800,58.84,59.325,58.72,59.08,11486359,9967293.15,11486359,9967293.15,11486359,9967293.15,11486359,9967293.15,11486359,9967293.15,11486359,9967293.15,59.420309879939985,59.89098600620576,60.239731552820196,59.839082346907865,-0.3925096186697187,-0.48693723637091324,-0.09442761770119457,13.307446943767275,8.462904361840598,41.45676955948012
1330612200,59.36,59.42,58.64149,58.82001,16285676,10175026.35,16285676,10175026.35,16285676,10175026.35,16285676,10175026.35,16285676,10175026.35,16285676,10175026.35,59.28690990661999,59.73798943389065,60.11066595710927,59.80268690594687,-0.34864604960090884,-0.5302351797023306,-0.18158913010142178,17.871748935440735,13.327997748335017,35.01358043716422
1330698600,58.99001,59.28,58.8,59.00999,9858281,10357372.8,9858281,10357372.8,9858281,10357372.8,9858281,10357372.8,9858281,10357372.8,9858281,10357372.8,59.225372149593326,59.633989514763414,60.010604506462975,59.774376302163056,-0.2890970190478584,-0.5429604039112448,-0.2538633848633864,19.696753139401668,16.958649672869893,39.959712543111266
1330957800,58.96001,59.59,58.75,59.39999,9650953,10453561.65,9650953,10453561.65,9650953,10453561.65,9650953,10453561.65,9650953,10453561.65,9650953,10453561.65,59.26417611635036,59.60056101265435,59.95509409678452,59.76100536280009,-0.2094145839945441,-0.5156316148565665,-0.3062170308620224,24.065481125794832,20.544661066879076,41.7759677254636
1331044200,59.03999,59.22,58.75,58.965,9057281,10632397.95,9057281,10632397.95,9057281,10632397.95,9057281,10632397.95,9057281,10632397.95,9057281,10632397.95,59.19769253493917,59.50976658227516,59.86508554253138,59.73257659984294,-0.17346164223959026,-0.5230440836615102,-0.34958244142191996,27.00424313054828,23.588825798581592,37.897897425141004
1331130600,59.11,59.86,59.11,59.86,14916898,11073557.3,14916898,11073557.3,14916898,11073557.3,14916898,11073557.3,14916898,11073557.3,14916898,11073557.3,59.344871971619355,59.55979992766442,59.864623220483075,59.73712743556284,-0.08153000344800265,-0.4514949457319233,-0.36996494228392063,36.44891142268109,29.172878559674732,44.10381889576736
1331217000,59.84,59.95,59.45,59.77,7795777,11099913.75,7795777,11099913.75,7795777,11099913.75,7795777,11099913.75,7795777,11099913.75,7795777,11099913.75,59.439344866815055,59.589828509426646,59.85602110953007,59.73830145572131,-0.022005785747428064,-0.3974721744682057,-0.37546638872077764,41.12009764399854,34.8577507324093,44.18264922317581
1331303400,59.83,60.2,59.83,60.08,6292871,11091905.15,6292871,11091905.15,6292871,11091905.15,6292871,11091905.15,6292871,11091905.15,6292871,11091905.15,59.58171267418949,59.659853008079985,59.876382826845514,59.750504975159835,0.0396629515625051,-0.32588769926764627,-0.36555065083015137,66.18057171881598,47.916526928498534,43.508100610925915
1331559000,60.17,60.895,60.09,60.67999,7576762,11195688.35,7576762,11195688.35,7576762,11195688.35,7576762,11195688.35,7576762,11195688.35,7576762,11195688.35,59.82577430214738,59.80558686406856,59.94943802440501,59.78370086890413,0.11785913954566923,-0.21822672639806484,-0.3360858659437341,82.715903966216,63.3388577763435,52.33723643788113
1331645400,60.92999,61.08,60.52,61,8734598,11423672.95,8734598,11423672.95,8734598,11423672.95,8734598,11423672.95,8734598,11423672.95,8734598,11423672.95,60.08671334611463,59.976217312058765,60.04494365855001,59.82714012358612,0.18417894569859417,-0.1058621838204914,-0.29004112951908556,100,82.96549189501066,65.177370833982
1331731800,60.84,61.14999,60.69,61.08,6374965,11483757.55,6374965,11483757.55,6374965,11483757.55,6374965,11483757.55,6374965,11483757.55,6374965,11483757.55,60.30744371364471,60.13390055319323,60.139039689590916,59.871885119172326,0.22384161341155667,-0.010239112754639734,-0.2340807261661964,100,94.23863465540533,73.57746854618453
1331818200,60.89,61.25999,60.78,61.23,6755172,11529834.1,6755172,11529834.1,6755172,11529834.1,6755172,11529834.1,6755172,11529834.1,6755172,11529834.1,60.51245622172366,60.29048618845134,60.238217899628104,59.92038922205903,0.24867397675574687,0.07676174477848718,-0.1719122319772597,100,100,73.02834438456951
1331904600,61.41,61.47,60.77,60.84,12077094,11770720.85,12077094,11770720.85,12077094,11770720.85,12077094,11770720.85,12077094,11770720.85,12077094,11770720.85,60.58524372800729,60.36898816152972,60.292925363298274,59.95323246412835,0.2278809223561554,0.11293892096793456,-0.11494200138822083,93.43161296956362,97.8105376565212,72.8553580635838
1332163800,60.58,60.88,60.46001,60.74001,8251969,11773673.2,8251969,11773673.2,8251969,11773673.2,8251969,11773673.2,8251969,11773673.2,8251969,11773673.2,60.61963623289456,60.421991281311186,60.33356942118025,59.98133166183805,0.19756912026264686,0.13201939894008774,-0.06554972132255912,85.21657557311703,92.88272951422688,66.22076322016568
1332250200,60.33,60.86,60.28999,60.60001,7911520,10974441.2,7911520,10974441.2,7911520,10974441.2,7911520,10974441.2,7911520,10974441.2,7911520,10974441.2,60.61527484780688,60.44742252683816,60.357791291982046,60.0034273167724,0.1598765015584528,0.13429590562550686,-0.025580595932945926,74.63903547379608,84.4290746721589,59.29424397497809
1332336600,60.45,60.72,60.37,60.56,7302805,9908039.85,7302805,9908039.85,7302805,9908039.85,7302805,9908039.85,7302805,9908039.85,7302805,9908039.85,60.60299154829424,60.46350502300414,60.37617390180186,60.02330491260196,0.12555037666782215,0.13135737490183175,0.005806998234009611,68.79713928598586,76.21758344429965,63.46100069318044
1332423000,60.23,60.77,60.23,60.64999,5710938,9449570.95,5710938,9449570.95,5710938,9449570.95,5710938,9449570.95,5710938,9449570.95,5710938,9449570.95,60.6134356486733,60.49014573400355,60.40106627436533,60.04568652286618,0.1031438786593393,0.13473684655818374,0.03159296789884444,65.80447573548723,69.74688349842306,57.4056904172764
1332509400,60.61,60.85001,60.41,60.75,6957629,9301160.2,6957629,9301160.2,6957629,9301160.2,6957629,9301160.2,6957629,9301160.2,6957629,9301160.2,60.643783282301456,60.52726777200304,60.4327875221503,60.070840575620956,0.08978732473775682,0.14382712382104046,0.05403979908328364,67.11919480399905,67.24026994182405,56.49313803904962
1332768600,60.89999,61.32001,60.75999,61.2,6214727,8998708.65,6214727,8998708.65,6214727,8998708.65,6214727,8998708.65,6214727,8998708.65,6214727,8998708.65,60.767386997345575,60.62337237600261,60.502534111045726,60.11116769792021,0.10493417375488492,0.1852075162768898,0.08027334252200488,77.79201473313526,70.23856175754052,63.328705597200425
1332855000,61.35001,61.5,61.015,61.09,7351508,8828189.15,7351508,8828189.15,7351508,8828189.15,7351508,8828189.15,7351508,8828189.15,7351508,8828189.15,60.839078775713226,60.69003346514509,60.55594010095066,60.14612599442306,0.10117532273097869,0.20674249593572824,0.10556717320474955,82.69672129085188,75.8693102759954,60.80861647569609
1332941400,61.14999,61.48,60.98,61.19,7124352,8610088.8,7124352,8610088.8,7124352,8610088.8,7124352,8610088.8,7124352,8610088.8,7124352,8610088.8,60.917061269999174,60.76145725583865,60.613581909955144,60.18340720890795,0.09893490074303865,0.22923579913354786,0.1303008983905092,87.75799620052976,82.74891074150564,60.62715000131985
1333027800,60.77,60.95,60.62,60.82001,6691676,8130388.8,6691676,8130388.8,6691676,8130388.8,6691676,8130388.8,6691676,8130388.8,6691676,8130388.8,60.89549432111047,60.76982193357598,60.63234809995922,60.20614302287552,0.06754449081179209,0.2147315119052493,0.14718702109345722,60.16044973975,76.87172241037722,54.44093723908798
